source,mal_id,title,title_english,score,scored_by,rank,popularity,members,favorites,synopsis,type,episodes,status,aired_from,aired_to,year,season,studios,genres,themes,demographics,rating,duration,source_material,producers,licensors,collected_at,episode_count_log,members_log,popularity_score,has_score,genre_count,studio_count,is_recent,synopsis_length,has_action,has_adventure,has_comedy,has_drama,has_fantasy,has_romance,has_sci_fi,has_slice_of_life,has_supernatural,has_thriller,has_mystery,has_sports,studio_tier
MyAnimeList_Top,57864,Monogatari Series: Off & Monster Season,Monogatari Series: Off & Monster Season,8.65,35902,80.0,2381,96557,866,"Koyomi Araragi spent his last year of high school helping girls in his town resolve various supernatural afflictions. But now Araragi has departed for university, leaving his friends to fend for themselves against new problems and curses that plague them. Yotsugi Ononoki, once a human corpse and now a living doll, takes residence in Araragi's home, keeping watch over his sister Tsukihi, a girl harboring a mystical secret of her own. As part of her duties, Yotsugi fills Araragi's vacated role as occult expert, assisting others in town with their issues.

One of these girls, middle school student Nadeko Sengoku, slowly recovers from her own recent brushes with the paranormal. She avoids returning to school, instead spending time alone in her room and pursuing her dream of becoming a professional manga artist. In order to speed up Nadeko's quest for mastery of her craft, Yotsugi convinces her to create four copies of herself, each representing a distinct aspect of Nadeko's personality. However, the clones refuse to help Nadeko, instead escaping into the town and creating a chaotic mess. Now forced to grapple with her own fractured sense of identity, Nadeko sets out to capture them and resolve her inner conflict.

[Written by MAL Rewrite]",ONA,14.0,Finished Airing,2024-07-06T00:00:00+00:00,2024-10-19T00:00:00+00:00,,,['Shaft'],"['Comedy', 'Mystery', 'Supernatural']",['Vampire'],[],R - 17+ (violence & profanity),25 min per ep,Light novel,"['Aniplex', 'Kodansha', 'Rakuonsha']",['Aniplex of America'],2025-11-25T21:10:24.479002,2.70805020110221,11.47789914304655,0.29577048210588586,1,3,1,0,1254,0,0,1,0,0,0,0,0,1,0,1,0,Premium
MyAnimeList_Top,457,Mushishi,Mushi-Shi,8.65,293812,81.0,223,889335,28036,"""Mushi"": the most basic forms of life in the world. They exist without any goals or purposes aside from simply ""being."" They are beyond the shackles of the words ""good"" and ""evil."" Mushi can exist in countless forms and are capable of mimicking things from the natural world such as plants, diseases, and even phenomena like rainbows.

This is, however, just a vague definition of these entities that inhabit the vibrant world of Mushishi, as to even call them a form of life would be an oversimplification. Detailed information on Mushi is scarce because the majority of humans are unaware of their existence.

So what are Mushi and why do they exist? This is the question that a ""Mushishi,"" Ginko, ponders constantly. Mushishi are those who research Mushi in hopes of understanding their place in the world's hierarchy of life.

Ginko chases rumors of occurrences that could be tied to Mushi, all for the sake of finding an answer.

It could, after all, lead to the meaning of life itself.

[Written by MAL Rewrite]",TV,26.0,Finished Airing,2005-10-23T00:00:00+00:00,2006-06-19T00:00:00+00:00,2005.0,fall,['Artland'],"['Adventure', 'Mystery', 'Slice of Life', 'Supernatural']","['Adult Cast', 'Historical', 'Iyashikei']",['Seinen'],PG-13 - Teens 13 or older,23 min per ep,Manga,"['Avex Entertainment', 'Marvelous Entertainment', 'SKY Perfect Well Think', 'Delfi Sound']",['Funimation'],2025-11-25T21:10:24.479002,3.295836866004329,13.698230395845796,0.8176614881439084,1,4,1,0,1017,0,1,0,0,0,0,0,1,1,0,1,0,Premium
MyAnimeList_Top,50399,Tian Guan Cifu Er,Heaven Official's Blessing Season 2,8.65,23206,78.0,3115,61143,1263,"Although most gods in the heavenly realm avoid dealing with the forgotten god Xie Lian, Heavenly Emperor Jun Wu holds him in good graces. Xie Lian's luck is otherwise terrible, and adding to his troubles, the gods seem to suspect that Xie Lian's recent companion was the dreaded Ghost King Hua Cheng. Despite what others may think of him, Xie Lian fondly recalls Hua Cheng's promise: the next time they meet, Hua Cheng will appear in his true form.

Jun Wu informs Xie Lian of the unsettling news that a god's distress signal was seen coming from the Ghost City—the most prosperous place in the ghost realm, where the only law is Hua Cheng himself. As Xie Lian has no qualms about stepping into Hua Cheng's territory, he infiltrates the city to locate the lost god. There, the genuine Hua Cheng is already waiting. He is the most feared being across the three realms, yet before Xie Lian, his arrogance erodes. Without revealing the reason for his generosity, he spares no power or means to ease the burdens of Xie Lian's endlessly unfortunate past.

[Written by MAL Rewrite]",ONA,12.0,Finished Airing,2023-10-18T00:00:00+00:00,2024-01-17T00:00:00+00:00,,,['Red Dog Culture House'],"['Action', 'Adventure', 'Drama', 'Fantasy']","['Historical', 'Mythology']",[],PG-13 - Teens 13 or older,24 min per ep,Web novel,['bilibili'],[],2025-11-25T21:10:24.479002,2.5649493574615367,11.02098701692272,0.24301336573511542,1,4,1,0,1075,1,1,0,1,1,0,0,0,0,0,0,0,Standard
MyAnimeList_Top,57647,Uma Musume: Pretty Derby - Shin Jidai no Tobira,Umamusume: Pretty Derby - Beginning of a New Era,8.64,22342,88.0,3990,39158,614,"Jungle Pocket, a.k.a. Pokke, is a Umamusume girl who has been running free in freestyle races, aiming to be the strongest. On a whim, Pokke watches a race in the Twinkle Series. She is shocked by Fuji Kiseki's performance in the race, and decides to challenge for the Twinkle Series herself.

Pokke enters ""Toresen Academy,"" where Umamusume girls gather, and under the guidance of trainer Tanabe, who raised Fuji Kiseki, she takes on the ""Classic Triple Crown Race,"" a race she is allowed to attempt only once in her lifetime. What awaited him there were rivals of the same generation who were even more talented than Pokke.

Dedicated to her work, Dantsu Flame continues to work hard and honestly. Manhattan Cafe, running after a ""friend"" that only she can see. And Agnes Tachyon, a mad scientist who seeks beyond the possibilities of Uma Musume.

These Umamusume girls put their pride, their will, and their souls on the line.

The hot and fierce battle opens the door to a new era.

(Source: Official site)",Movie,1.0,Finished Airing,2024-05-24T00:00:00+00:00,,,,['CygamesPictures'],['Sports'],"['Anthropomorphic', 'Racing']",[],PG-13 - Teens 13 or older,1 hr 47 min,Game,['Cygames'],[],2025-11-25T21:10:24.479002,0.6931471805599453,10.5753855600569,0.2004008016032064,1,1,1,0,1009,0,0,0,0,0,0,0,0,0,0,0,1,Good
MyAnimeList_Top,49818,Guimi Zhi Zhu: Xiaochou Pian,Lord of Mysteries,8.64,53312,83.0,1612,163861,3257,"In a Victorian world of steam, dreadnoughts, and occult horrors, Zhou Mingrui awakens as Klein Moretti. He walks a razor's edge between light and darkness, entangled with warring Churches. This is the legend of unlimited potential...and unspeakable danger.

(Source: Crunchyroll)",ONA,13.0,Finished Airing,2025-06-28T00:00:00+00:00,2025-08-16T00:00:00+00:00,,,['B.CMAY PICTURES'],"['Action', 'Fantasy', 'Mystery', 'Suspense']","['Adult Cast', 'Isekai']",[],R - 17+ (violence & profanity),35 min per ep,Web novel,"['Tencent Video', 'China Literature Limited']",[],2025-11-25T21:10:24.479002,2.6390573296152584,12.006779889162635,0.3828483920367534,1,4,1,0,279,1,0,0,0,1,0,0,0,0,0,1,0,Premium
MyAnimeList_Top,33050,Fate/stay night Movie: Heaven's Feel - III. Spring Song,Fate/stay night: Heaven's Feel - III. Spring Song,8.64,213843,82.0,667,393673,8401,"The Fifth Holy Grail War in Fuyuki City has reached a turning point in which the lives of all participants are threatened as the hidden enemy finally reveals itself. As Shirou Emiya, Rin Toosaka, and Illyasviel von Einzbern discover the true, corruptive nature of the shadow that has been rampaging throughout the city, they realize just how dire the situation is. In order to protect their beloved ones, the group must hold their own against the seemingly insurmountable enemy force—even if some of those foes were once their allies, or perhaps, something more intimate.

As the final act of this chaotic war commences, the ideals Shirou believes will soon be challenged by an excruciating dilemma: is it really possible to save a world where everything seems to have gone wrong?

[Written by MAL Rewrite]",Movie,1.0,Finished Airing,2020-08-15T00:00:00+00:00,,,,['ufotable'],"['Action', 'Fantasy']",['Urban Fantasy'],[],R - 17+ (violence & profanity),2 hr 2 min,Visual novel,"['Aniplex', 'Notes', 'Kadokawa']",['Aniplex of America'],2025-11-25T21:10:24.479002,0.6931471805599453,12.883278434619003,0.5998800239952009,1,2,1,0,806,1,0,0,0,1,0,0,0,0,0,0,0,Premium
MyAnimeList_Top,2001,Tengen Toppa Gurren Lagann,Gurren Lagann,8.64,957434,87.0,66,1729472,83298,"Simon and Kamina were born and raised in a deep, underground village, hidden from the fabled surface. Kamina is a free-spirited loose cannon bent on making a name for himself, while Simon is a timid young boy with no real aspirations. One day while excavating the earth, Simon stumbles upon a mysterious object that turns out to be the ignition key to an ancient artifact of war, which the duo dubs Lagann. Using their new weapon, Simon and Kamina fend off a surprise attack from the surface with the help of Yoko Littner, a hot-blooded redhead wielding a massive gun who wanders the world above.

In the aftermath of the battle, the sky is now in plain view, prompting Simon and Kamina to set off on a journey alongside Yoko to explore the wastelands of the surface. Soon, they join the fight against the ""Beastmen,"" humanoid creatures that terrorize the remnants of humanity in powerful robots called ""Gunmen."" Although they face some challenges and setbacks, the trio bravely fights these new enemies alongside other survivors to reclaim the surface, while slowly unraveling a galaxy-sized mystery.

[Written by MAL Rewrite]",TV,27.0,Finished Airing,2007-04-01T00:00:00+00:00,2007-09-30T00:00:00+00:00,2007.0,spring,['Gainax'],"['Adventure', 'Award Winning', 'Sci-Fi']",['Mecha'],[],PG-13 - Teens 13 or older,24 min per ep,Original,"['TV Tokyo', 'Aniplex', 'Dentsu', 'Konami', 'Half H.P Studio', 'Bandai']","['ADV Films', 'Bandai Entertainment', 'Aniplex of America']",2025-11-25T21:10:24.479002,3.332204510175204,14.363327295789105,0.9380863039399624,1,3,1,0,1127,0,1,0,0,0,0,1,0,0,0,0,0,Elite
MyAnimeList_Top,49413,Shiguang Dailiren II,Link Click Season 2,8.64,74268,85.0,1632,161290,2102,"The attempt to capture the mysterious perpetrator who possesses people ends tragically: Lu Guang is rushed to the hospital in a critical state, while Cheng Xiaoshi is arrested for the alleged crime. In light of recent events, the father of Liu Min unleashes his skilled, ruthless lawyer—Qian Jin—after Police Chief Li Xiao, who is spearheading the investigation related to the photo studio owned by Qiao Ling.

It appears that no one is safe from the unpredictable and fatal attacks of the adversary who painstakingly hides their identity. As he tries to learn from his past mistakes, Cheng Xiaoshi must act swiftly and decisively to put an end to this devastating trail of death.

[Written by MAL Rewrite]",ONA,12.0,Finished Airing,2023-07-14T00:00:00+00:00,2023-09-22T00:00:00+00:00,,,['LAN Studio'],"['Drama', 'Mystery', 'Suspense']","['Adult Cast', 'Super Power', 'Time Travel']",[],R - 17+ (violence & profanity),24 min per ep,Original,"['bilibili', 'BeDream']",[],2025-11-25T21:10:24.479002,2.5649493574615367,11.990965465904408,0.3799392097264438,1,3,1,0,706,0,0,0,1,0,0,0,0,0,0,1,0,Elite
MyAnimeList_Top,23273,Shigatsu wa Kimi no Uso,Your Lie in April,8.64,1440818,84.0,24,2371965,89160,"Kousei Arima is a child prodigy known as the ""Human Metronome"" for playing the piano with precision and perfection. Guided by a strict mother and rigorous training, Kousei dominates every competition he enters, earning the admiration of his musical peers and praise from audiences. When his mother suddenly passes away, the subsequent trauma makes him unable to hear the sound of a piano, and he never takes the stage thereafter.

Nowadays, Kousei lives a quiet and unassuming life as a junior high school student alongside his friends Tsubaki Sawabe and Ryouta Watari. While struggling to get over his mother's death, he continues to cling to music. His monochrome life turns upside down the day he encounters the eccentric violinist Kaori Miyazono, who thrusts him back into the spotlight as her accompanist. Through a little lie, these two young musicians grow closer together as Kaori tries to fill Kousei's world with color.

[Written by MAL Rewrite]",TV,22.0,Finished Airing,2014-10-10T00:00:00+00:00,2015-03-20T00:00:00+00:00,2014.0,fall,['A-1 Pictures'],"['Drama', 'Romance']","['Love Polygon', 'Music', 'Performing Arts', 'School']",['Shounen'],PG-13 - Teens 13 or older,22 min per ep,Manga,"['Aniplex', 'Dentsu', 'Kodansha', 'Fuji TV', 'Lawson HMV Entertainment', 'Kyoraku Industrial Holdings', 'Kansai TV']",['Aniplex of America'],2025-11-25T21:10:24.479002,3.1354942159291497,14.679229705101575,0.9765625,1,2,1,0,955,0,0,0,1,0,1,0,0,0,0,0,0,Good
MyAnimeList_Top,35760,Shingeki no Kyojin Season 3,Attack on Titan Season 3,8.64,1761563,86.0,18,2593320,21967,"Still threatened by the ""Titans"" that rob them of their freedom, mankind remains caged inside the two remaining walls. Efforts to eradicate these monsters continue; however, threats arise not only from the Titans beyond the walls, but from the humans within them as well.

After being rescued from the Colossal and Armored Titans, Eren Yaeger devotes himself to improving his Titan form. Krista Lenz struggles to accept the loss of her friend, Captain Levi chooses Eren and his friends to form his new personal squad, and Commander Erwin Smith recovers from his injuries. All seems well for the soldiers, until the government suddenly demands custody of Eren and Krista. The Survey Corps' recent successes have drawn attention, and a familiar face from Levi's past is sent to collect the wanted soldiers. Sought after by the government, Levi and his new squad must evade their adversaries in hopes of keeping Eren and Krista safe.

Eren and his fellow soldiers are not only fighting for their survival against the terrifying Titans, but also against the terror of a far more conniving foe: their fellow humans.

[Written by MAL Rewrite]",TV,12.0,Finished Airing,2018-07-23T00:00:00+00:00,2018-10-15T00:00:00+00:00,2018.0,summer,['Wit Studio'],"['Action', 'Drama', 'Suspense']","['Gore', 'Military', 'Survival']",['Shounen'],R - 17+ (violence & profanity),23 min per ep,Manga,"['Production I.G', 'Dentsu', 'Mainichi Broadcasting System', 'Pony Canyon', 'Kodansha', 'Techno Sound', 'Pony Canyon Enterprises']",['Funimation'],2025-11-25T21:10:24.479002,2.5649493574615367,14.768449851691095,0.9823182711198428,1,3,1,1,1136,1,0,0,1,0,0,0,0,0,0,0,0,Good
MyAnimeList_Top,58125,Look Back,,8.63,114493,89.0,1314,205970,4171,"Ayumu Fujino may only be in the fourth grade, but she already basks in high praise for her hand-drawn four-panel comics featured in the school's newspaper. However, when she is asked to share the page with Kyoumoto—a reclusive student she has never met—Fujino feels inadequate for the first time: her free-spirited drawings look embarrassingly amateurish next to Kyoumoto's breathtakingly detailed art.

For a year, Fujino shuts out the world, obsessively studying manga creation and drawing tirelessly to catch up to her faceless competition. But Kyoumoto's talent far exceeds hers, and Fujino quits it all. Another year passes, and on the day of their graduation, Fujino finally meets Kyoumoto. This unkempt, shy, and stuttering girl has actually been Fujino's biggest fan all along. Their encounter reignites Fujino's passion for art and sparks the beginning of a years-long friendship built on rivalry, admiration, and their shared love of manga.

[Written by MAL Rewrite]",Movie,1.0,Finished Airing,2024-06-28T00:00:00+00:00,,,,['Studio DURIAN'],['Drama'],['Otaku Culture'],['Shounen'],PG-13 - Teens 13 or older,57 min,Manga,"['Tohokushinsha Film Corporation', 'Avex Pictures', 'Shueisha', 'Amazon MGM Studios']",['GKIDS'],2025-11-25T21:10:24.479002,0.6931471805599453,12.23549066116272,0.43215211754537597,1,1,1,0,976,0,0,0,1,0,0,0,0,0,0,0,0,Standard
MyAnimeList_Top,34599,Made in Abyss,Made in Abyss,8.63,818158,90.0,91,1514794,47146,"The Abyss—a gaping chasm stretching down into the depths of the earth, filled with mysterious creatures and relics from a time long past. How did it come to be? What lies at the bottom? Countless brave individuals, known as Divers, have sought to solve these mysteries of the Abyss, fearlessly descending into its darkest realms. The best and bravest of the Divers, the White Whistles, are hailed as legends by those who remain on the surface.

Riko, daughter of the missing White Whistle Lyza the Annihilator, aspires to become like her mother and explore the furthest reaches of the Abyss. However, just a novice Red Whistle herself, she is only permitted to roam its most upper layer. Even so, Riko has a chance encounter with a mysterious robot with the appearance of an ordinary young boy. She comes to name him Reg, and he has no recollection of the events preceding his discovery. Certain that the technology to create Reg must come from deep within the Abyss, the two decide to venture forth into the chasm to recover his memories and see the bottom of the great pit with their own eyes. However, they know not of the harsh reality that is the true existence of the Abyss.

[Written by MAL Rewrite]",TV,13.0,Finished Airing,2017-07-07T00:00:00+00:00,2017-09-29T00:00:00+00:00,2017.0,summer,['Kinema Citrus'],"['Adventure', 'Drama', 'Fantasy', 'Mystery', 'Sci-Fi']",['Gore'],[],R - 17+ (violence & profanity),25 min per ep,Web manga,"['AT-X', 'Takeshobo', 'Sony Music Communications', 'Kadokawa Media House', 'Cygames', 'Kanetsu Investment', 'Kadokawa', 'Global Solutions', 'IRMA LA DOUCE']",['Sentai Filmworks'],2025-11-25T21:10:24.479002,2.6390573296152584,14.230790674238552,0.9165902841429882,1,5,1,1,1206,0,1,0,1,1,0,1,0,0,0,1,0,Premium
MyAnimeList_Top,11665,Natsume Yuujinchou Shi,Natsume's Book of Friends Season 4,8.63,116035,91.0,1044,262724,2101,"Takashi Natsume, the timid youkai expert and master of the Book of Friends, continues his journey towards self-understanding and acceptance with the help of friends both new and old. His most important ally is still his gluttonous and sake-loving bodyguard, the arrogant but fiercely protective wolf spirit Madara—or Nyanko-sensei, as Madara is called when in his usual disguise of an unassuming, pudgy cat.

Natsume, while briefly separated from Nyanko-sensei, is ambushed and kidnapped by a strange group of masked, monkey-like youkai, who have spirited him away to their forest as they desperately search for the Book of Friends. Realizing that his ""servant"" has been taken out from right under his nose, Nyanko-sensei enlists the help of Natsume's youkai friends and mounts a rescue operation. However, the forest of the monkey spirits holds many dangerous enemies, including the Matoba Clan, Natsume's old nemesis.

Stretching from the formidable hideout of the Matoba to Natsume's own childhood home, Natsume Yuujinchou Shi is a sweeping but familiar return to a world of danger and friendship, where Natsume will finally confront the demons of his own past.

[Written by MAL Rewrite]",TV,13.0,Finished Airing,2012-01-03T00:00:00+00:00,2012-03-27T00:00:00+00:00,2012.0,winter,"[""Brain's Base""]","['Slice of Life', 'Supernatural']","['Iyashikei', 'Mythology']",['Shoujo'],PG-13 - Teens 13 or older,24 min per ep,Manga,"['TV Tokyo', 'Aniplex', 'Nihon Ad Systems', 'Hakusensha', 'Sony Music Entertainment']",['NIS America'],2025-11-25T21:10:24.479002,2.6390573296152584,12.478863136733798,0.4892367906066536,1,2,1,0,1190,0,0,0,0,0,0,0,1,1,0,0,0,Good
MyAnimeList_Top,22135,Ping Pong the Animation,Ping Pong the Animation,8.63,199635,93.0,600,429289,17112,"Despite being polar opposites, Makoto ""Smile"" Tsukimoto and Yutaka ""Peco"" Hoshino have been best friends since childhood. Although the overly confident Peco strives to be the best ping-pong player in the world, he often skips practice, earning the ire of his fellow teammates on the Katase High School ping-pong team. Meanwhile, Smile—in spite of his innate talent for the sport—cannot help but hold back his full strength when playing against others. Through their mutual love for ping-pong, the two have developed a bond that is seemingly unbreakable.

When Peco hears that an ex-national team player from China is coming to Japan, he drags Smile over to rival Tsujido High School to observe them. The subsequent trip leads to a clash between Peco and Kong Wenge, who overwhelmingly defeats the former in one game. Stunned by such a comprehensive loss, Peco finds himself questioning why he plays to begin with. Seeing his potential as a player, Katase's coach begins to train Smile to overcome his hesitation, but he is reluctant to play if it is not for enjoyment.

As the two struggle to find meaning in the sport, a plethora of stronger players—each with their own internal strifes—await them at the inter-high tournament, where only the very best can persevere. But when these young athletes let their unbridled ambition go unchecked, the hardships they face paint a somber reality as they pursue glory.

[Written by MAL Rewrite]",TV,11.0,Finished Airing,2014-04-11T00:00:00+00:00,2014-06-20T00:00:00+00:00,2014.0,spring,['Tatsunoko Production'],"['Award Winning', 'Drama', 'Sports']",[],['Seinen'],PG-13 - Teens 13 or older,23 min per ep,Manga,"['Aniplex', 'Dentsu', 'Fuji TV', 'Kyoraku Industrial Holdings']",['Funimation'],2025-11-25T21:10:24.479002,2.4849066497880004,12.969887960207362,0.625,1,3,1,0,1436,0,0,0,1,0,0,0,0,0,0,0,1,Standard
MyAnimeList_Top,46102,Odd Taxi,Odd Taxi,8.63,243080,92.0,510,493556,8987,"Eccentric and blunt, the walrus Hiroshi Odokawa lives a relatively normal life. He drives a taxi for a living, and there he meets several unique individuals: the jobless Taichi Kabasawa who is dead-set on going viral, the mysterious nurse Miho Shirakawa, the struggling comedic duo ""Homo Sapiens,"" and Dobu, a well-known delinquent.

But Odokawa's simple way of life is about to be turned upside down. The case of a missing girl the police have been tracking leads back to him, and now both the yakuza and a duo of corrupt cops are on his tail.

[Written by MAL Rewrite]",TV,13.0,Finished Airing,2021-04-06T00:00:00+00:00,2021-06-29T00:00:00+00:00,2021.0,spring,"['OLM', 'P.I.C.S.']","['Award Winning', 'Drama', 'Mystery', 'Suspense']","['Adult Cast', 'Anthropomorphic', 'Organized Crime']",[],PG-13 - Teens 13 or older,23 min per ep,Original,"['TV Tokyo', 'Dentsu', 'Pony Canyon', 'AT-X', 'Crunchyroll', 'Pony Canyon Enterprises', 'Mimoid', 'Yoshimoto Kogyo']",[],2025-11-25T21:10:24.479002,2.6390573296152584,13.109393632705643,0.6622516556291391,1,4,2,1,570,0,0,0,1,0,0,0,0,0,0,1,0,Good
MyAnimeList_Top,58567,Ore dake Level Up na Ken Season 2: Arise from the Shadow,Solo Leveling Season 2: Arise from the Shadow,8.62,438436,96.0,332,696994,10903,"Sung Jin-Woo, dubbed the weakest hunter of all mankind, grows stronger by the day with the supernatural powers he has gained. However, keeping his skills hidden becomes more difficult as dungeon-related incidents pile up around him.

When Jin-Woo and a few other low-ranked hunters are the only survivors of a dungeon that turns out to be a bigger challenge than initially expected, he draws attention once again, and hunter guilds take an increased interest in him. Meanwhile, a strange hunter who has been lost for ten years returns with a dire warning about an upcoming catastrophic event. As the calamity looms closer, Jin-Woo must continue leveling up to make sure nothing stops him from reaching his ultimate goal—saving the life of his mother.

[Written by MAL Rewrite]",TV,13.0,Finished Airing,2025-01-05T00:00:00+00:00,2025-03-30T00:00:00+00:00,2025.0,winter,['A-1 Pictures'],"['Action', 'Adventure', 'Fantasy']","['Adult Cast', 'Urban Fantasy']",[],R - 17+ (violence & profanity),23 min per ep,Web manga,"['Aniplex', 'Crunchyroll', 'Sonilude', 'Netmarble', 'Kakao piccoma', 'D&C Media']",[],2025-11-25T21:10:24.479002,2.6390573296152584,13.454533516115783,0.7507507507507507,1,3,1,1,776,1,1,0,0,1,0,0,0,0,0,0,0,Good
MyAnimeList_Top,40591,Kaguya-sama wa Kokurasetai? Tensai-tachi no Renai Zunousen,Kaguya-sama: Love is War?,8.62,935839,94.0,98,1462474,18992,"After a slow but eventful summer vacation, Shuchiin Academy's second term is now starting in full force. As August transitions into September, Miyuki Shirogane's birthday looms ever closer, leaving Kaguya Shinomiya in a serious predicament as to how to celebrate it. Furthermore, the tenure of the school's 67th student council is coming to an end. Due to the council members being in different classes, the only time Kaguya and Miyuki have to be together will soon disappear, putting all of their cunning plans at risk.

A long and difficult election that will decide the fate of the new student council awaits, as multiple challengers fight for the coveted title of president.

[Written by MAL Rewrite]",TV,12.0,Finished Airing,2020-04-11T00:00:00+00:00,2020-06-27T00:00:00+00:00,2020.0,spring,['A-1 Pictures'],"['Comedy', 'Romance']",['School'],['Seinen'],PG-13 - Teens 13 or older,24 min per ep,Manga,"['Aniplex', 'Mainichi Broadcasting System', 'Shueisha', 'JR East Marketing & Communications']",['Aniplex of America'],2025-11-25T21:10:24.479002,2.5649493574615367,14.195640763924951,0.9107468123861566,1,2,1,1,704,0,0,1,0,0,1,0,0,0,0,0,0,Good
MyAnimeList_Top,42310,Cyberpunk: Edgerunners,,8.62,666143,97.0,193,981462,32961,"Dreams are doomed to die in Night City, a futuristic Californian metropolis. As a teenager living in the city's slums, David Martinez is trying to fulfill his mother's lifelong wish for him to reach the top of Arasaka, the world's leading security corporation. To this end, he attends the prestigious Arasaka Academy while his mother works tirelessly to keep their family afloat.

When an incident with a street gang leaves David's life in tatters, he stumbles upon Sandevistan cyberware—a prosthetic that grants its wearer superhuman speed. Fueled by rage, David implants the device in his back, using it to exact revenge on one of his tormentors. This gets him expelled from the academy, shattering his hopes of ever making his mother proud.

After witnessing David's newfound abilities, the beautiful data thief Lucyna ""Lucy"" Kushinada offers to team up with him, handing him a ticket to salvation. However, associating with Lucy introduces David to the world of Edgerunners—cyborg criminals who will break any law for money. Edgerunners often lose their lives, if the cyberware does not break their minds first; but in his fight for survival inside a corrupt system, David is ready to risk it all.

[Written by MAL Rewrite]",ONA,10.0,Finished Airing,2022-09-13T00:00:00+00:00,,,,['Trigger'],"['Action', 'Sci-Fi']","['Gore', 'Organized Crime']",[],R+ - Mild Nudity,25 min per ep,Game,['CD Projekt Red'],['Aniplex of America'],2025-11-25T21:10:24.479002,2.3978952727983707,13.796799594586153,0.8382229673093042,1,2,1,0,1227,1,0,0,0,0,0,1,0,0,0,0,0,Good
MyAnimeList_Top,45576,Mushoku Tensei: Isekai Ittara Honki Dasu Part 2,Mushoku Tensei: Jobless Reincarnation Part 2,8.62,678061,95.0,163,1079099,19110,"After the mysterious mana calamity, Rudeus Greyrat and his fierce student Eris Boreas Greyrat are teleported to the Demon Continent. There, they team up with their newfound companion Ruijerd Supardia—the former leader of the Superd's Warrior group—to form ""Dead End,"" a successful adventurer party. Making a name for themselves, the trio journeys across the continent to make their way back home to Fittoa.

Following the advice he received from the faceless god Hitogami, Rudeus saves Kishirika Kishirisu, the Great Emperor of the Demon World, who rewards him by granting him a strange power. Now, as Rudeus masters the powerful ability that offers a number of new opportunities, it might prove to be more than what he bargained for when unexpected dangers threaten to hinder their travels.

[Written by MAL Rewrite]",TV,12.0,Finished Airing,2021-10-04T00:00:00+00:00,2021-12-20T00:00:00+00:00,2021.0,fall,['Studio Bind'],"['Adventure', 'Drama', 'Fantasy', 'Ecchi']","['Isekai', 'Reincarnation']",[],R - 17+ (violence & profanity),23 min per ep,Light novel,"['Frontier Works', 'TOHO', 'TOHO animation', 'Tokyo MX', 'Hakuhodo DY Music & Pictures', 'BS11', 'Egg Firm', 'Kadokawa', 'GREE Entertainment']",['Funimation'],2025-11-25T21:10:24.479002,2.5649493574615367,13.891637918351824,0.8598452278589853,1,4,1,1,817,0,1,0,1,1,0,0,0,0,0,0,0,Premium
MyAnimeList_Top,1535,Death Note,Death Note,8.62,2937386,98.0,2,4197638,182939,"Brutal murders, petty thefts, and senseless violence pollute the human world. In contrast, the realm of death gods is a humdrum, unchanging gambling den. The ingenious 17-year-old Japanese student Light Yagami and sadistic god of death Ryuk share one belief: their worlds are rotten.

For his own amusement, Ryuk drops his Death Note into the human world. Light stumbles upon it, deeming the first of its rules ridiculous: the human whose name is written in this note shall die. However, the temptation is too great, and Light experiments by writing a felon's name, which disturbingly enacts his first murder.

Aware of the terrifying godlike power that has fallen into his hands, Light—under the alias Kira—follows his wicked sense of justice with the ultimate goal of cleansing the world of all evil-doers. The meticulous mastermind detective L is already on his trail, but as Light's brilliance rivals L's, the grand chase for Kira turns into an intense battle of wits that can only end when one of them is dead.

[Written by MAL Rewrite]",TV,37.0,Finished Airing,2006-10-04T00:00:00+00:00,2007-06-27T00:00:00+00:00,2006.0,fall,['Madhouse'],"['Supernatural', 'Suspense']",['Psychological'],['Shounen'],R - 17+ (violence & profanity),23 min per ep,Manga,"['VAP', 'Nippon Television Network', 'Shueisha', 'D.N. Dream Partners']",['VIZ Media'],2025-11-25T21:10:24.479002,3.6375861597263857,15.25003278233492,0.998003992015968,1,2,1,0,1041,0,0,0,0,0,0,0,0,1,0,0,0,Premium
